Año,Trimestre,Provincia,Velocidad,Accesos_prov,LinkIndec,Partido,Localidad,Accesos_loc
2024,2,LA RIOJA,2.00,8.00,46014010,Capital,La Rioja,8.00
2024,2,LA RIOJA,3.00,341.00,46007010,Arauco,Aimogasta,4.00
2024,2,LA RIOJA,3.00,341.00,46014010,Capital,La Rioja,127.00
2024,2,LA RIOJA,3.00,341.00,46035010,Chamical,Chamical,5.00
2024,2,LA RIOJA,3.00,341.00,46042010,Chilecito,Chilecito,4.00
2024,2,LA RIOJA,3.00,341.00,46105020,Independencia,Patquía,2.00
2024,2,LA RIOJA,3.00,341.00,46112010,Rosario Vera Peñaloza,Chepes,98.00
2024,2,LA RIOJA,3.00,341.00,46126010,Sanagasta,Villa Sanagasta,4.00
2024,2,LA RIOJA,4.00,2.00,46042010,Chilecito,Chilecito,2.00
2024,2,LA RIOJA,5.00,181.00,46014010,Capital,La Rioja,22.00
2024,2,LA RIOJA,5.00,181.00,46112010,Rosario Vera Peñaloza,Chepes,157.00
2024,2,LA RIOJA,0.50,9.00,46007040,Arauco,Estación Mazán,1.00
2024,2,LA RIOJA,0.50,9.00,46014010,Capital,La Rioja,1.00
2024,2,LA RIOJA,0.50,9.00,46042050,Chilecito,Colonia Vichigasta,1.00
2024,2,LA RIOJA,0.50,9.00,46042090,Chilecito,Nonogasta,1.00
2024,2,LA RIOJA,0.50,9.00,46028020,Coronel Felipe Varela,Guandacol,1.00
2024,2,LA RIOJA,0.50,9.00,46063030,General Belgrano,Loma Blanca,2.00
2024,2,LA RIOJA,0.50,9.00,46084050,General Ocampo,Santa Rita de Catuna,1.00
2024,2,LA RIOJA,0.50,9.00,0,Independencia,OTROS,1.00
2024,2,LA RIOJA,6.00,592.00,46007010,Arauco,Aimogasta,40.00
2024,2,LA RIOJA,6.00,592.00,46014010,Capital,La Rioja,231.00
2024,2,LA RIOJA,6.00,592.00,46021010,Castro Barros,Aminga,3.00
2024,2,LA RIOJA,6.00,592.00,46021020,Castro Barros,Anillaco,10.00
2024,2,LA RIOJA,6.00,592.00,46021040,Castro Barros,Chuquis,2.00
2024,2,LA RIOJA,6.00,592.00,46021060,Castro Barros,Pinchas,4.00
2024,2,LA RIOJA,6.00,592.00,46021070,Castro Barros,San Pedro,1.00
2024,2,LA RIOJA,6.00,592.00,46035010,Chamical,Chamical,31.00
2024,2,LA RIOJA,6.00,592.00,46042010,Chilecito,Chilecito,17.00
2024,2,LA RIOJA,6.00,592.00,46042070,Chilecito,Malligasta,1.00
2024,2,LA RIOJA,6.00,592.00,46042090,Chilecito,Nonogasta,5.00
2024,2,LA RIOJA,6.00,592.00,46042130,Chilecito,Tilimuqui,5.00
2024,2,LA RIOJA,6.00,592.00,46042140,Chilecito,Vichigasta,3.00
2024,2,LA RIOJA,6.00,592.00,46028010,Coronel Felipe Varela,Aicuña,6.00
2024,2,LA RIOJA,6.00,592.00,46028030,Coronel Felipe Varela,Los Palacios,1.00
2024,2,LA RIOJA,6.00,592.00,46028050,Coronel Felipe Varela,Villa Unión,4.00
2024,2,LA RIOJA,6.00,592.00,46056020,General Angel V. Peñaloza,Tama,4.00
2024,2,LA RIOJA,6.00,592.00,46063040,General Belgrano,Olta,1.00
2024,2,LA RIOJA,6.00,592.00,46070020,General Juan F. Quiroga,Nácate,2.00
2024,2,LA RIOJA,6.00,592.00,46070040,General Juan F. Quiroga,San Antonio,1.00
2024,2,LA RIOJA,6.00,592.00,46091010,General San Martín,Ulapes,10.00
2024,2,LA RIOJA,6.00,592.00,46105020,Independencia,Patquía,3.00
2024,2,LA RIOJA,6.00,592.00,46112010,Rosario Vera Peñaloza,Chepes,1.00
2024,2,LA RIOJA,6.00,592.00,46098020,Vinchina,Villa San José de Vinchina,3.00
2024,2,LA RIOJA,8.00,85.00,46112010,Rosario Vera Peñaloza,Chepes,85.00
2024,2,LA RIOJA,10.00,1211.00,46007010,Arauco,Aimogasta,93.00
2024,2,LA RIOJA,10.00,1211.00,46035010,Chamical,Chamical,54.00
2024,2,LA RIOJA,10.00,1211.00,46042010,Chilecito,Chilecito,46.00
2024,2,LA RIOJA,10.00,1211.00,46042090,Chilecito,Nonogasta,22.00
2024,2,LA RIOJA,10.00,1211.00,46042140,Chilecito,Vichigasta,18.00
2024,2,LA RIOJA,10.00,1211.00,46056020,General Angel V. Peñaloza,Tama,2.00
2024,2,LA RIOJA,10.00,1211.00,46063020,General Belgrano,Chañar,1.00
2024,2,LA RIOJA,10.00,1211.00,46063040,General Belgrano,Olta,1.00
2024,2,LA RIOJA,10.00,1211.00,46105020,Independencia,Patquía,6.00
2024,2,LA RIOJA,10.00,1211.00,46112010,Rosario Vera Peñaloza,Chepes,2.00
2024,2,LA RIOJA,11.00,22.00,46112010,Rosario Vera Peñaloza,Chepes,22.00
2024,2,LA RIOJA,15.00,244.00,46007010,Arauco,Aimogasta,1.00
2024,2,LA RIOJA,15.00,244.00,46014010,Capital,La Rioja,190.00
2024,2,LA RIOJA,15.00,244.00,46042010,Chilecito,Chilecito,7.00
2024,2,LA RIOJA,15.00,244.00,46042090,Chilecito,Nonogasta,5.00
2024,2,LA RIOJA,15.00,244.00,46042140,Chilecito,Vichigasta,3.00
2024,2,LA RIOJA,20.00,9080.00,46007010,Arauco,Aimogasta,89.00
2024,2,LA RIOJA,20.00,9080.00,46007040,Arauco,Estación Mazán,8.00
2024,2,LA RIOJA,20.00,9080.00,46007050,Arauco,Villa Mazán,49.00
2024,2,LA RIOJA,20.00,9080.00,46021010,Castro Barros,Aminga,7.00
2024,2,LA RIOJA,20.00,9080.00,46021030,Castro Barros,Anjullón,67.00
2024,2,LA RIOJA,20.00,9080.00,46021050,Castro Barros,Los Molinos,4.00
2024,2,LA RIOJA,20.00,9080.00,46021070,Castro Barros,San Pedro,2.00
2024,2,LA RIOJA,20.00,9080.00,46035010,Chamical,Chamical,233.00
2024,2,LA RIOJA,20.00,9080.00,46042020,Chilecito,Colonia Anguinán,43.00
2024,2,LA RIOJA,20.00,9080.00,46042030,Chilecito,La Puntilla,1.00
2024,2,LA RIOJA,20.00,9080.00,46042030,Chilecito,Los Sarmientos,39.00
2024,2,LA RIOJA,20.00,9080.00,46042070,Chilecito,Malligasta,103.00
2024,2,LA RIOJA,20.00,9080.00,46042090,Chilecito,Nonogasta,177.00
2024,2,LA RIOJA,20.00,9080.00,46042030,Chilecito,San Miguel,18.00
2024,2,LA RIOJA,20.00,9080.00,46042110,Chilecito,Santa Florentina,1.00
2024,2,LA RIOJA,20.00,9080.00,46042120,Chilecito,Sañogasta,112.00
2024,2,LA RIOJA,20.00,9080.00,46042140,Chilecito,Vichigasta,78.00
2024,2,LA RIOJA,20.00,9080.00,46028030,Coronel Felipe Varela,Los Palacios,34.00
2024,2,LA RIOJA,20.00,9080.00,46028040,Coronel Felipe Varela,Pagancillo,41.00
2024,2,LA RIOJA,20.00,9080.00,46028010,Coronel Felipe Varela,Santa Clara,2.00
2024,2,LA RIOJA,20.00,9080.00,46028050,Coronel Felipe Varela,Villa Unión,215.00
2024,2,LA RIOJA,20.00,9080.00,46049020,Famatina,Angulos,1.00
2024,2,LA RIOJA,20.00,9080.00,46049050,Famatina,Campanas,104.00
2024,2,LA RIOJA,20.00,9080.00,46049060,Famatina,Chañarmuyo,27.00
2024,2,LA RIOJA,20.00,9080.00,46049080,Famatina,La Cuadra,1.00
2024,2,LA RIOJA,20.00,9080.00,46049090,Famatina,Pituil,105.00
2024,2,LA RIOJA,20.00,9080.00,46056010,General Angel V. Peñaloza,Punta de los Llanos,30.00
2024,2,LA RIOJA,20.00,9080.00,46056020,General Angel V. Peñaloza,Tama,37.00
2024,2,LA RIOJA,20.00,9080.00,46063020,General Belgrano,Chañar,21.00
2024,2,LA RIOJA,20.00,9080.00,46063040,General Belgrano,Olta,109.00
2024,2,LA RIOJA,20.00,9080.00,46070010,General Juan F. Quiroga,Malanzán,194.00
2024,2,LA RIOJA,20.00,9080.00,46070030,General Juan F. Quiroga,Portezuelo,151.00
2024,2,LA RIOJA,20.00,9080.00,46077010,General Lamadrid,Villa Castelli,126.00
2024,2,LA RIOJA,20.00,9080.00,46084030,General Ocampo,Milagro,2.00
2024,2,LA RIOJA,20.00,9080.00,46084050,General Ocampo,Santa Rita de Catuna,2.00
2024,2,LA RIOJA,20.00,9080.00,46105020,Independencia,Patquía,183.00
2024,2,LA RIOJA,20.00,9080.00,46112010,Rosario Vera Peñaloza,Chepes,238.00
2024,2,LA RIOJA,20.00,9080.00,46112020,Rosario Vera Peñaloza,Desiderio Tello,49.00
2024,2,LA RIOJA,20.00,9080.00,46126010,Sanagasta,Villa Sanagasta,255.00
2024,2,LA RIOJA,20.00,9080.00,46119010,San Blas de los Sauces,Alpasinche,30.00
2024,2,LA RIOJA,20.00,9080.00,46119010,San Blas de los Sauces,Andolucas,14.00
2024,2,LA RIOJA,20.00,9080.00,46119010,San Blas de los Sauces,Chaupihuasi,4.00
2024,2,LA RIOJA,20.00,9080.00,46119010,San Blas de los Sauces,Cuipan,26.00
2024,2,LA RIOJA,20.00,9080.00,46119010,San Blas de los Sauces,Las Talas,22.00
2024,2,LA RIOJA,20.00,9080.00,46119010,San Blas de los Sauces,Los Robles,42.00
2024,2,LA RIOJA,20.00,9080.00,46119010,San Blas de los Sauces,Salicas - San Blas,49.00
2024,2,LA RIOJA,20.00,9080.00,46119010,San Blas de los Sauces,San Blas,18.00
2024,2,LA RIOJA,20.00,9080.00,46119010,San Blas de los Sauces,Shaqui,44.00
2024,2,LA RIOJA,20.00,9080.00,46098020,Vinchina,Villa San José de Vinchina,159.00
2024,2,LA RIOJA,24.00,43.00,46014010,Capital,La Rioja,10.00
2024,2,LA RIOJA,30.00,4501.00,46021010,Castro Barros,Aminga,1.00
2024,2,LA RIOJA,30.00,4501.00,46021020,Castro Barros,Anillaco,7.00
2024,2,LA RIOJA,30.00,4501.00,46042020,Chilecito,Colonia Anguinán,27.00
2024,2,LA RIOJA,30.00,4501.00,46042030,Chilecito,Los Sarmientos,43.00
2024,2,LA RIOJA,30.00,4501.00,46042090,Chilecito,Nonogasta,139.00
2024,2,LA RIOJA,30.00,4501.00,46042030,Chilecito,San Miguel,13.00
2024,2,LA RIOJA,30.00,4501.00,46028050,Coronel Felipe Varela,Villa Unión,171.00
2024,2,LA RIOJA,30.00,4501.00,46063040,General Belgrano,Olta,221.00
2024,2,LA RIOJA,30.00,4501.00,46084030,General Ocampo,Milagro,174.00
2024,2,LA RIOJA,30.00,4501.00,46084050,General Ocampo,Santa Rita de Catuna,35.00
2024,2,LA RIOJA,30.00,4501.00,46091010,General San Martín,Ulapes,8.00
2024,2,LA RIOJA,30.00,4501.00,46126010,Sanagasta,Villa Sanagasta,161.00
2024,2,LA RIOJA,0.51,9.00,46007010,Arauco,Aimogasta,1.00
2024,2,LA RIOJA,0.51,9.00,46014010,Capital,La Rioja,1.00
2024,2,LA RIOJA,0.51,9.00,46021020,Castro Barros,Anillaco,1.00
2024,2,LA RIOJA,0.51,9.00,46035010,Chamical,Chamical,1.00
2024,2,LA RIOJA,0.51,9.00,46028050,Coronel Felipe Varela,Villa Unión,1.00
2024,2,LA RIOJA,0.51,9.00,46063040,General Belgrano,Olta,1.00
2024,2,LA RIOJA,0.51,9.00,46112010,Rosario Vera Peñaloza,Chepes,1.00
2024,2,LA RIOJA,0.51,9.00,46126010,Sanagasta,Villa Sanagasta,1.00
2024,2,LA RIOJA,0.51,9.00,46119010,San Blas de los Sauces,Los Robles,1.00
2024,2,LA RIOJA,200.00,137.00,46014010,Capital,La Rioja,137.00
2024,2,LA RIOJA,500.00,394.00,46042010,Chilecito,Chilecito,53.00
2024,2,LA RIOJA,1000.00,35.00,46014010,Capital,La Rioja,36.00
2024,2,LA RIOJA,1000.00,35.00,46042010,Chilecito,Chilecito,12.00
2024,2,MENDOZA,0.00,5561.00,50007010,Capital,Mendoza,104.00
2024,2,MENDOZA,0.00,5561.00,50014010,General Alvear,Bowen,15.00
2024,2,MENDOZA,0.00,5561.00,50021010,Godoy Cruz,Godoy Cruz,7.00
2024,2,MENDOZA,0.00,5561.00,50028030,Guaymallén,Buena Nueva,1.00
2024,2,MENDOZA,0.00,5561.00,50028020,Guaymallén,Guaymallén,2.00
2024,2,MENDOZA,0.00,5561.00,50028030,Guaymallén,La Primavera,15.00
2024,2,MENDOZA,0.00,5561.00,50028040,Guaymallén,Los Corralitos,29.00
2024,2,MENDOZA,0.00,5561.00,50028050,Guaymallén,Puente de Hierro,105.00
2024,2,MENDOZA,0.00,5561.00,50035020,Junín,Junín,94.00
2024,2,MENDOZA,0.00,5561.00,50035030,Junín,La Colonia,1.00
2024,2,MENDOZA,0.00,5561.00,50035040,Junín,Los Barriales,67.00
2024,2,MENDOZA,0.00,5561.00,50035070,Junín,Rodríguez Peña,15.00
2024,2,MENDOZA,0.00,5561.00,50042020,La Paz,La Paz,1.00
2024,2,MENDOZA,0.00,5561.00,50049040,Las Heras,El Algarrobal,1.00
2024,2,MENDOZA,0.00,5561.00,50049050,Las Heras,Las Heras,4.00
2024,2,MENDOZA,0.00,5561.00,50049090,Las Heras,Puente del Inca,2.00
2024,2,MENDOZA,0.00,5561.00,50056080,Lavalle,Costa de Araujo,1.00
2024,2,MENDOZA,0.00,5561.00,50063020,Luján de Cuyo,Barrio Perdriel IV,92.00
2024,2,MENDOZA,0.00,5561.00,50063030,Luján de Cuyo,Cacheuta,29.00
2024,2,MENDOZA,0.00,5561.00,50063060,Luján de Cuyo,Carrodilla,175.00
2024,2,MENDOZA,0.00,5561.00,50063060,Luján de Cuyo,Chacras De Coria,223.00
2024,2,MENDOZA,0.00,5561.00,50063040,Luján de Cuyo,Costa Flores,142.00
2024,2,MENDOZA,0.00,5561.00,50063050,Luján de Cuyo,El Carrizal,30.00
2024,2,MENDOZA,0.00,5561.00,50063060,Luján de Cuyo,El Salto,19.00
2024,2,MENDOZA,0.00,5561.00,50063070,Luján de Cuyo,Las Compuertas,42.00
2024,2,MENDOZA,0.00,5561.00,50063080,Luján de Cuyo,Las Vegas,18.00
2024,2,MENDOZA,0.00,5561.00,50063060,Luján de Cuyo,Mayor Drummond,184.00
2024,2,MENDOZA,0.00,5561.00,50063100,Luján de Cuyo,Perdriel,158.00
2024,2,MENDOZA,0.00,5561.00,50063110,Luján de Cuyo,Potrerillos,31.00
2024,2,MENDOZA,0.00,5561.00,50063120,Luján de Cuyo,Ugarteche,127.00
2024,2,MENDOZA,0.00,5561.00,50063060,Luján de Cuyo,Vistalba,240.00
2024,2,MENDOZA,0.00,5561.00,50070010,Maipú,Barrancas,31.00
2024,2,MENDOZA,0.00,5561.00,50070020,Maipú,Barrio Jesús de Nazaret,33.00
2024,2,MENDOZA,0.00,5561.00,50070030,Maipú,Cruz de Piedra,59.00
2024,2,MENDOZA,0.00,5561.00,50070040,Maipú,El Pedregal,31.00
2024,2,MENDOZA,0.00,5561.00,50070050,Maipú,Fray Luis Beltrán,61.00
2024,2,MENDOZA,0.00,5561.00,50070060,Maipú,Maipú,2.00
2024,2,MENDOZA,0.00,5561.00,50070070,Maipú,Rodeo del Medio,157.00
2024,2,MENDOZA,0.00,5561.00,50070080,Maipú,Russell,32.00
2024,2,MENDOZA,0.00,5561.00,50070090,Maipú,San Roque,67.00
2024,2,MENDOZA,0.00,5561.00,50070100,Maipú,Villa Teresa,38.00
2024,2,MENDOZA,0.00,5561.00,50077030,Malargüe,Las Leñas,2.00
2024,2,MENDOZA,0.00,5561.00,50077040,Malargüe,Malargüe,4.00
2024,2,MENDOZA,0.00,5561.00,50084140,Rivadavia,Rivadavia,3.00
2024,2,MENDOZA,0.00,5561.00,50098100,San Martín,San Martín,3.00
2024,2,MENDOZA,0.00,5561.00,50105150,San Rafael,Monte Comán,79.00
2024,2,MENDOZA,0.00,5561.00,50105210,San Rafael,San Rafael,3.00
2024,2,MENDOZA,0.00,5561.00,50105230,San Rafael,Villa Atuel,1.00
2024,2,MENDOZA,0.00,5561.00,50112060,Santa Rosa,Santa Rosa,2.00
2024,2,MENDOZA,0.00,5561.00,50119060,Tunuyán,Tunuyán,6.00
2024,2,MENDOZA,0.00,5561.00,50126020,Tupungato,Cordón del Plata,18.00
2024,2,MENDOZA,0.00,5561.00,50126060,Tupungato,Tupungato,3.00
2024,2,MENDOZA,1.00,2208.00,50007010,Capital,Mendoza,73.00
2024,2,MENDOZA,1.00,2208.00,50014030,General Alvear,General Alvear,53.00
2024,2,MENDOZA,1.00,2208.00,50021010,Godoy Cruz,Godoy Cruz,20.00
2024,2,MENDOZA,1.00,2208.00,50028020,Guaymallén,Guaymallén,13.00
2024,2,MENDOZA,1.00,2208.00,0,Guaymallén,Otros,75.00
2024,2,MENDOZA,1.00,2208.00,50035010,Junín,Ingeniero Giagnoni,36.00
2024,2,MENDOZA,1.00,2208.00,50035020,Junín,Junín,54.00
2024,2,MENDOZA,1.00,2208.00,50035030,Junín,La Colonia,31.00
2024,2,MENDOZA,1.00,2208.00,50035040,Junín,Los Barriales,44.00
2024,2,MENDOZA,1.00,2208.00,50035060,Junín,Phillips,1.00
2024,2,MENDOZA,1.00,2208.00,50035070,Junín,Rodríguez Peña,11.00
2024,2,MENDOZA,1.00,2208.00,50049050,Las Heras,Las Heras,8.00
2024,2,MENDOZA,1.00,2208.00,50049110,Las Heras,Uspallata,1.00
2024,2,MENDOZA,1.00,2208.00,50056080,Lavalle,Costa de Araujo,62.00
2024,2,MENDOZA,1.00,2208.00,50063050,Luján de Cuyo,El Carrizal,6.00
2024,2,MENDOZA,1.00,2208.00,50063090,Luján de Cuyo,Luján de Cuyo,6.00
2024,2,MENDOZA,1.00,2208.00,50070050,Maipú,Fray Luis Beltrán,3.00
2024,2,MENDOZA,1.00,2208.00,50070060,Maipú,Maipú,6.00
2024,2,MENDOZA,1.00,2208.00,50070070,Maipú,Rodeo del Medio,21.00
2024,2,MENDOZA,1.00,2208.00,50070090,Maipú,San Roque,10.00
2024,2,MENDOZA,1.00,2208.00,50084040,Rivadavia,El Mirador,10.00
2024,2,MENDOZA,1.00,2208.00,50084090,Rivadavia,Los Árboles,1.00
2024,2,MENDOZA,1.00,2208.00,50084140,Rivadavia,Rivadavia,25.00
2024,2,MENDOZA,1.00,2208.00,50098090,San Martín,Alto Salvador,9.00
2024,2,MENDOZA,1.00,2208.00,50098020,San Martín,Alto Verde,44.00
2024,2,MENDOZA,1.00,2208.00,50098060,San Martín,Chapanay,16.00
2024,2,MENDOZA,1.00,2208.00,50098073,San Martín,El Espino,29.00
2024,2,MENDOZA,1.00,2208.00,50098077,San Martín,El Ramblón,53.00
2024,2,MENDOZA,1.00,2208.00,50098080,San Martín,Montecaseros,47.00
2024,2,MENDOZA,1.00,2208.00,50098090,San Martín,Nueva California,23.00
2024,2,MENDOZA,1.00,2208.00,0,San Martín,Otros,47.00
2024,2,MENDOZA,1.00,2208.00,50098090,San Martín,Palmira,10.00
2024,2,MENDOZA,1.00,2208.00,50098110,San Martín,Tres Porteñas,104.00
2024,2,MENDOZA,1.00,2208.00,50105190,San Rafael,Real del Padre,53.00
2024,2,MENDOZA,1.00,2208.00,50105210,San Rafael,San Rafael,18.00
2024,2,MENDOZA,1.00,2208.00,50112040,Santa Rosa,La Dormida,143.00
2024,2,MENDOZA,1.00,2208.00,50112050,Santa Rosa,Las Catitas,190.00
2024,2,MENDOZA,1.00,2208.00,50112060,Santa Rosa,Santa Rosa,68.00
2024,2,MENDOZA,1.00,2208.00,50119060,Tunuyán,Tunuyán,1.00
2024,2,MENDOZA,2.00,3034.00,50007010,Capital,Mendoza,53.00
2024,2,MENDOZA,2.00,3034.00,50014030,General Alvear,General Alvear,4.00
2024,2,MENDOZA,2.00,3034.00,50021010,Godoy Cruz,Godoy Cruz,23.00
2024,2,MENDOZA,2.00,3034.00,50028020,Guaymallén,Guaymallén,21.00
2024,2,MENDOZA,2.00,3034.00,0,Guaymallén,Otros,48.00
2024,2,MENDOZA,2.00,3034.00,50035010,Junín,Ingeniero Giagnoni,22.00
2024,2,MENDOZA,2.00,3034.00,50035020,Junín,Junín,34.00
2024,2,MENDOZA,2.00,3034.00,50035030,Junín,La Colonia,20.00
2024,2,MENDOZA,2.00,3034.00,50035040,Junín,Los Barriales,28.00
2024,2,MENDOZA,2.00,3034.00,50035050,Junín,Medrano,246.00
2024,2,MENDOZA,2.00,3034.00,50035070,Junín,Rodríguez Peña,7.00
2024,2,MENDOZA,2.00,3034.00,50049050,Las Heras,Las Heras,10.00
2024,2,MENDOZA,2.00,3034.00,50056080,Lavalle,Costa de Araujo,40.00
2024,2,MENDOZA,2.00,3034.00,50063050,Luján de Cuyo,El Carrizal,4.00
2024,2,MENDOZA,2.00,3034.00,50063090,Luján de Cuyo,Luján de Cuyo,95.00
2024,2,MENDOZA,2.00,3034.00,50070050,Maipú,Fray Luis Beltrán,2.00
2024,2,MENDOZA,2.00,3034.00,50070060,Maipú,Maipú,17.00
2024,2,MENDOZA,2.00,3034.00,50070070,Maipú,Rodeo del Medio,63.00
2024,2,MENDOZA,2.00,3034.00,50070090,Maipú,San Roque,6.00
2024,2,MENDOZA,2.00,3034.00,50077040,Malargüe,Malargüe,65.00
2024,2,MENDOZA,2.00,3034.00,50084010,Rivadavia,Andrade,10.00
2024,2,MENDOZA,2.00,3034.00,50084020,Rivadavia,Barrio Cooperativa Los Campamentos,5.00
2024,2,MENDOZA,2.00,3034.00,50084030,Rivadavia,Barrio Rivadavia,39.00
2024,2,MENDOZA,2.00,3034.00,50084040,Rivadavia,El Mirador,49.00
2024,2,MENDOZA,2.00,3034.00,50084050,Rivadavia,La Central,81.00
2024,2,MENDOZA,2.00,3034.00,50084060,Rivadavia,La Esperanza,31.00
2024,2,MENDOZA,2.00,3034.00,50084070,Rivadavia,La Florida,64.00
2024,2,MENDOZA,2.00,3034.00,50084080,Rivadavia,La Libertad,51.00
2024,2,MENDOZA,2.00,3034.00,50084090,Rivadavia,Los Árboles,6.00
2024,2,MENDOZA,2.00,3034.00,50084100,Rivadavia,Los Campamentos,59.00
2024,2,MENDOZA,2.00,3034.00,50084110,Rivadavia,Medrano,3.00
2024,2,MENDOZA,2.00,3034.00,50084120,Rivadavia,Mundo Nuevo,12.00
2024,2,MENDOZA,2.00,3034.00,50084130,Rivadavia,Reducción de Abajo,45.00
2024,2,MENDOZA,2.00,3034.00,50084150,Rivadavia,Santa María de Oro,35.00
2024,2,MENDOZA,2.00,3034.00,50098090,San Martín,Alto Salvador,6.00
2024,2,MENDOZA,2.00,3034.00,50098020,San Martín,Alto Verde,28.00
2024,2,MENDOZA,2.00,3034.00,50098060,San Martín,Chapanay,10.00
2024,2,MENDOZA,2.00,3034.00,50098073,San Martín,El Espino,19.00
2024,2,MENDOZA,2.00,3034.00,50098077,San Martín,El Ramblón,34.00
2024,2,MENDOZA,2.00,3034.00,50098080,San Martín,Montecaseros,30.00
2024,2,MENDOZA,2.00,3034.00,50098090,San Martín,Nueva California,15.00
2024,2,MENDOZA,2.00,3034.00,0,San Martín,Otros,30.00
2024,2,MENDOZA,2.00,3034.00,50098090,San Martín,Palmira,6.00
2024,2,MENDOZA,2.00,3034.00,50098100,San Martín,San Martín,281.00
2024,2,MENDOZA,2.00,3034.00,50098110,San Martín,Tres Porteñas,66.00
2024,2,MENDOZA,2.00,3034.00,50105110,San Rafael,Jaime Prats,9.00
2024,2,MENDOZA,2.00,3034.00,50105150,San Rafael,Monte Comán,160.00
2024,2,MENDOZA,2.00,3034.00,50105190,San Rafael,Real del Padre,80.00
2024,2,MENDOZA,2.00,3034.00,50105230,San Rafael,Villa Atuel,2.00
2024,2,MENDOZA,2.00,3034.00,50112040,Santa Rosa,La Dormida,91.00
2024,2,MENDOZA,2.00,3034.00,50112050,Santa Rosa,Las Catitas,121.00
2024,2,MENDOZA,2.00,3034.00,50112060,Santa Rosa,Santa Rosa,43.00
2024,2,MENDOZA,3.00,4178.00,50014010,General Alvear,Bowen,20.00
2024,2,MENDOZA,3.00,4178.00,50014020,General Alvear,Carmensa,20.00
2024,2,MENDOZA,3.00,4178.00,50021010,Godoy Cruz,Godoy Cruz,113.00
2024,2,MENDOZA,3.00,4178.00,50028010,Guaymallén,Colonia Segovia,114.00
2024,2,MENDOZA,3.00,4178.00,50028020,Guaymallén,Guaymallén,102.00
2024,2,MENDOZA,3.00,4178.00,50028030,Guaymallén,La Primavera,9.00
2024,2,MENDOZA,3.00,4178.00,50028040,Guaymallén,Los Corralitos,20.00
2024,2,MENDOZA,3.00,4178.00,0,Guaymallén,Otros,8.00
2024,2,MENDOZA,3.00,4178.00,50028050,Guaymallén,Puente de Hierro,13.00
2024,2,MENDOZA,3.00,4178.00,50035010,Junín,Ingeniero Giagnoni,19.00
2024,2,MENDOZA,3.00,4178.00,50035020,Junín,Junín,23.00
2024,2,MENDOZA,3.00,4178.00,50035030,Junín,La Colonia,189.00
2024,2,MENDOZA,3.00,4178.00,50035040,Junín,Los Barriales,29.00
2024,2,MENDOZA,3.00,4178.00,50035050,Junín,Medrano,43.00
2024,2,MENDOZA,3.00,4178.00,50035070,Junín,Rodríguez Peña,1.00
2024,2,MENDOZA,3.00,4178.00,50042020,La Paz,La Paz,4.00
2024,2,MENDOZA,3.00,4178.00,50049010,Las Heras,Blanco Encalada,4.00
2024,2,MENDOZA,3.00,4178.00,50049050,Las Heras,Las Heras,52.00
2024,2,MENDOZA,3.00,4178.00,50049110,Las Heras,Uspallata,1.00
2024,2,MENDOZA,3.00,4178.00,50056070,Lavalle,Barrio Los Olivos,1.00
2024,2,MENDOZA,3.00,4178.00,50056080,Lavalle,Costa de Araujo,27.00
2024,2,MENDOZA,3.00,4178.00,50063030,Luján de Cuyo,Cacheuta,2.00
2024,2,MENDOZA,3.00,4178.00,50063050,Luján de Cuyo,El Carrizal,1.00
2024,2,MENDOZA,3.00,4178.00,50063070,Luján de Cuyo,Las Compuertas,2.00
2024,2,MENDOZA,3.00,4178.00,50063090,Luján de Cuyo,Luján de Cuyo,63.00
2024,2,MENDOZA,3.00,4178.00,50063100,Luján de Cuyo,Perdriel,45.00
2024,2,MENDOZA,3.00,4178.00,50063110,Luján de Cuyo,Potrerillos,2.00
2024,2,MENDOZA,3.00,4178.00,50063120,Luján de Cuyo,Ugarteche,105.00
2024,2,MENDOZA,3.00,4178.00,50070030,Maipú,Cruz de Piedra,12.00
2024,2,MENDOZA,3.00,4178.00,50070060,Maipú,Maipú,57.00
2024,2,MENDOZA,3.00,4178.00,50070070,Maipú,Rodeo del Medio,76.00
2024,2,MENDOZA,3.00,4178.00,50070090,Maipú,San Roque,19.00
2024,2,MENDOZA,3.00,4178.00,50077040,Malargüe,Malargüe,14.00
2024,2,MENDOZA,3.00,4178.00,50084040,Rivadavia,El Mirador,1.00
2024,2,MENDOZA,3.00,4178.00,50084140,Rivadavia,Rivadavia,15.00
2024,2,MENDOZA,3.00,4178.00,50091030,San Carlos,Eugenio Bustos,62.00
2024,2,MENDOZA,3.00,4178.00,50091040,San Carlos,La Consulta,16.00
2024,2,MENDOZA,3.00,4178.00,50091060,San Carlos,San Carlos,72.00
2024,2,MENDOZA,3.00,4178.00,50098090,San Martín,Alto Salvador,1.00
2024,2,MENDOZA,3.00,4178.00,50098020,San Martín,Alto Verde,5.00
2024,2,MENDOZA,3.00,4178.00,50098060,San Martín,Chapanay,2.00
2024,2,MENDOZA,3.00,4178.00,50098073,San Martín,El Espino,3.00
2024,2,MENDOZA,3.00,4178.00,50098077,San Martín,El Ramblón,6.00
2024,2,MENDOZA,3.00,4178.00,50098080,San Martín,Montecaseros,5.00
2024,2,MENDOZA,3.00,4178.00,50098090,San Martín,Nueva California,3.00
2024,2,MENDOZA,3.00,4178.00,0,San Martín,Otros,4.00
